"","year","fc_geoid","fc_geo_type","violation_class","viol"
"10819",2013,"36081059400","tract","C",2
"10820",2013,"36081059500","tract","A",16
"10821",2013,"36081059500","tract","B",42
"10822",2013,"36081059500","tract","C",28
"10823",2013,"36081059600","tract","A",1
"10824",2013,"36081059600","tract","B",18
"10825",2013,"36081059600","tract","C",4
"10826",2013,"36081059800","tract","B",7
"10827",2013,"36081059800","tract","C",1
"10828",2013,"36081059900","tract","B",4
"10829",2013,"36081060000","tract","B",5
"10830",2013,"36081060000","tract","C",2
"10831",2013,"36081060100","tract","A",1
"10832",2013,"36081060100","tract","B",11
"10833",2013,"36081060300","tract","A",1
"10834",2013,"36081060300","tract","B",7
"10835",2013,"36081060300","tract","C",4
"10836",2013,"36081060701","tract","B",2
"10837",2013,"36081060800","tract","A",1
"10838",2013,"36081060800","tract","B",6
"10839",2013,"36081061000","tract","B",1
"10840",2013,"36081061000","tract","C",2
"10841",2013,"36081061200","tract","A",4
"10842",2013,"36081061200","tract","B",6
"10843",2013,"36081061301","tract","A",37
"10844",2013,"36081061301","tract","B",120
"10845",2013,"36081061301","tract","C",46
"10846",2013,"36081061400","tract","B",1
"10847",2013,"36081061400","tract","C",2
"10848",2013,"36081061602","tract","B",9
"10849",2013,"36081061900","tract","A",14
"10850",2013,"36081061900","tract","B",48
"10851",2013,"36081061900","tract","C",14
"10852",2013,"36081062100","tract","A",4
"10853",2013,"36081062100","tract","B",8
"10854",2013,"36081062100","tract","C",8
"10855",2013,"36081062200","tract","B",9
"10856",2013,"36081062200","tract","C",2
"10857",2013,"36081062300","tract","A",6
"10858",2013,"36081062300","tract","B",9
"10859",2013,"36081062300","tract","C",3
"10860",2013,"36081062500","tract","A",6
"10861",2013,"36081062500","tract","B",20
"10862",2013,"36081062500","tract","C",16
"10863",2013,"36081062600","tract","A",3
"10864",2013,"36081062600","tract","B",13
"10865",2013,"36081062600","tract","C",7
"10866",2013,"36081062700","tract","B",2
"10867",2013,"36081062700","tract","C",1
"10868",2013,"36081062900","tract","A",11
"10869",2013,"36081062900","tract","B",38
"10870",2013,"36081062900","tract","C",16
"10871",2013,"36081063000","tract","B",10
"10872",2013,"36081063000","tract","C",5
"10873",2013,"36081063200","tract","B",2
"10874",2013,"36081063200","tract","C",2
"10875",2013,"36081063301","tract","B",3
"10876",2013,"36081063301","tract","C",1
"10877",2013,"36081063302","tract","B",3
"10878",2013,"36081063302","tract","C",2
"10879",2013,"36081063500","tract","B",5
"10880",2013,"36081063500","tract","C",1
"10881",2013,"36081063700","tract","A",1
"10882",2013,"36081063700","tract","B",13
"10883",2013,"36081063800","tract","A",8
"10884",2013,"36081063800","tract","B",17
"10885",2013,"36081063800","tract","C",4
"10886",2013,"36081063900","tract","B",1
"10887",2013,"36081063900","tract","C",1
"10888",2013,"36081064600","tract","A",1
"10889",2013,"36081064600","tract","B",11
"10890",2013,"36081064600","tract","C",5
"10891",2013,"36081065000","tract","A",7
"10892",2013,"36081065000","tract","B",28
"10893",2013,"36081065000","tract","C",2
"10894",2013,"36081065400","tract","A",3
"10895",2013,"36081065400","tract","B",17
"10896",2013,"36081065400","tract","C",4
"10897",2013,"36081065600","tract","A",19
"10898",2013,"36081065600","tract","B",44
"10899",2013,"36081065600","tract","C",17
"10900",2013,"36081065702","tract","A",4
"10901",2013,"36081065702","tract","B",17
"10902",2013,"36081065702","tract","C",3
"10903",2013,"36081065703","tract","B",7
"10904",2013,"36081065703","tract","C",2
"10905",2013,"36081065900","tract","B",1
"10906",2013,"36081066000","tract","B",19
"10907",2013,"36081066000","tract","C",5
"10908",2013,"36081066400","tract","A",6
"10909",2013,"36081066400","tract","B",48
"10910",2013,"36081066400","tract","C",25
"10911",2013,"36081066501","tract","B",5
"10912",2013,"36081066501","tract","C",3
"10913",2013,"36081066701","tract","C",1
"10914",2013,"36081066900","tract","C",2
"10915",2013,"36081067700","tract","A",1
"10916",2013,"36081067700","tract","B",10
"10917",2013,"36081067700","tract","C",3
"10918",2013,"36081067900","tract","A",14
"10919",2013,"36081067900","tract","B",36
"10920",2013,"36081067900","tract","C",10
"10921",2013,"36081068000","tract","A",2
"10922",2013,"36081068000","tract","B",27
"10923",2013,"36081068000","tract","C",21
"10924",2013,"36081068200","tract","B",9
"10925",2013,"36081068200","tract","C",10
"10926",2013,"36081068300","tract","A",6
"10927",2013,"36081068300","tract","B",20
"10928",2013,"36081068300","tract","C",6
"10929",2013,"36081068700","tract","A",4
"10930",2013,"36081068700","tract","B",35
"10931",2013,"36081068700","tract","C",2
"10932",2013,"36081069000","tract","A",4
"10933",2013,"36081069000","tract","B",19
"10934",2013,"36081069000","tract","C",7
"10935",2013,"36081069300","tract","A",25
"10936",2013,"36081069300","tract","B",42
"10937",2013,"36081069300","tract","C",11
"10938",2013,"36081069400","tract","A",3
"10939",2013,"36081069400","tract","B",30
"10940",2013,"36081069400","tract","C",7
"10941",2013,"36081069500","tract","B",1
"10942",2013,"36081069500","tract","C",1
"10943",2013,"36081069701","tract","A",12
"10944",2013,"36081069701","tract","B",50
"10945",2013,"36081069701","tract","C",7
"10946",2013,"36081069702","tract","B",3
"10947",2013,"36081069702","tract","C",1
"10948",2013,"36081070300","tract","A",4
"10949",2013,"36081070300","tract","B",4
"10950",2013,"36081070300","tract","C",1
"10951",2013,"36081070900","tract","A",1
"10952",2013,"36081070900","tract","B",1
"10953",2013,"36081071100","tract","A",2
"10954",2013,"36081071100","tract","B",17
"10955",2013,"36081071100","tract","C",4
"10956",2013,"36081071303","tract","A",21
"10957",2013,"36081071303","tract","B",47
"10958",2013,"36081071303","tract","C",8
"10959",2013,"36081071304","tract","A",1
"10960",2013,"36081071304","tract","B",38
"10961",2013,"36081071304","tract","C",6
"10962",2013,"36081071305","tract","A",6
"10963",2013,"36081071305","tract","B",41
"10964",2013,"36081071305","tract","C",1
"10965",2013,"36081071306","tract","A",18
"10966",2013,"36081071306","tract","B",23
"10967",2013,"36081071306","tract","C",11
"10968",2013,"36081071701","tract","A",8
"10969",2013,"36081071701","tract","B",22
"10970",2013,"36081071701","tract","C",5
"10971",2013,"36081071702","tract","A",12
"10972",2013,"36081071702","tract","B",12
"10973",2013,"36081071702","tract","C",2
"10974",2013,"36081071900","tract","A",6
"10975",2013,"36081071900","tract","B",15
"10976",2013,"36081071900","tract","C",2
"10977",2013,"36081072100","tract","A",9
"10978",2013,"36081072100","tract","B",66
"10979",2013,"36081072100","tract","C",14
"10980",2013,"36081072900","tract","B",13
"10981",2013,"36081072900","tract","C",2
"10982",2013,"36081073700","tract","B",9
"10983",2013,"36081073700","tract","C",1
"10984",2013,"36081073900","tract","A",17
"10985",2013,"36081073900","tract","B",37
"10986",2013,"36081073900","tract","C",12
"10987",2013,"36081074100","tract","A",2
"10988",2013,"36081074100","tract","B",10
"10989",2013,"36081074300","tract","A",5
"10990",2013,"36081074300","tract","B",15
"10991",2013,"36081074300","tract","C",3
"10992",2013,"36081074500","tract","A",10
"10993",2013,"36081074500","tract","B",63
"10994",2013,"36081074500","tract","C",13
"10995",2013,"36081074700","tract","A",8
"10996",2013,"36081074700","tract","B",37
"10997",2013,"36081074700","tract","C",12
"10998",2013,"36081075701","tract","A",6
"10999",2013,"36081075701","tract","B",14
"11000",2013,"36081075701","tract","C",4
"11001",2013,"36081075702","tract","C",1
"11002",2013,"36081076901","tract","A",17
"11003",2013,"36081076901","tract","B",51
"11004",2013,"36081076901","tract","C",9
"11005",2013,"36081076902","tract","A",3
"11006",2013,"36081076902","tract","B",4
"11007",2013,"36081076902","tract","C",6
"11008",2013,"36081077300","tract","A",5
"11009",2013,"36081077300","tract","B",18
"11010",2013,"36081077300","tract","C",2
"11011",2013,"36081077500","tract","A",4
"11012",2013,"36081077500","tract","B",20
"11013",2013,"36081077500","tract","C",2
"11014",2013,"36081077902","tract","B",6
"11015",2013,"36081077902","tract","C",1
"11016",2013,"36081077903","tract","A",19
"11017",2013,"36081077903","tract","B",9
"11018",2013,"36081077903","tract","C",5
"11019",2013,"36081077904","tract","A",24
"11020",2013,"36081077904","tract","B",46
"11021",2013,"36081077904","tract","C",32
"11022",2013,"36081077905","tract","A",8
"11023",2013,"36081077905","tract","B",27
"11024",2013,"36081077905","tract","C",7
"11025",2013,"36081077906","tract","A",2
"11026",2013,"36081077906","tract","B",19
"11027",2013,"36081077906","tract","C",6
"11028",2013,"36081077907","tract","A",37
"11029",2013,"36081077907","tract","B",116
"11030",2013,"36081077907","tract","C",55
"11031",2013,"36081077908","tract","A",123
"11032",2013,"36081077908","tract","B",339
"11033",2013,"36081077908","tract","C",104
"11034",2013,"36081078800","tract","A",13
"11035",2013,"36081078800","tract","B",43
"11036",2013,"36081078800","tract","C",13
"11037",2013,"36081079000","tract","A",7
"11038",2013,"36081079000","tract","B",66
"11039",2013,"36081079000","tract","C",19
"11040",2013,"36081079200","tract","A",4
"11041",2013,"36081079200","tract","B",61
"11042",2013,"36081079200","tract","C",9
"11043",2013,"36081079701","tract","A",1
"11044",2013,"36081079701","tract","B",9
"11045",2013,"36081079702","tract","A",1
"11046",2013,"36081079702","tract","B",19
"11047",2013,"36081079702","tract","C",9
"11048",2013,"36081079900","tract","A",6
"11049",2013,"36081079900","tract","B",8
"11050",2013,"36081080301","tract","B",20
"11051",2013,"36081080301","tract","C",16
"11052",2013,"36081080900","tract","A",1
"11053",2013,"36081080900","tract","B",24
"11054",2013,"36081080900","tract","C",3
"11055",2013,"36081081400","tract","B",4
"11056",2013,"36081081400","tract","C",5
"11057",2013,"36081081800","tract","A",8
"11058",2013,"36081081800","tract","B",37
"11059",2013,"36081081800","tract","C",27
"11060",2013,"36081083700","tract","B",3
"11061",2013,"36081083700","tract","C",1
"11062",2013,"36081083800","tract","A",1
"11063",2013,"36081083800","tract","B",16
"11064",2013,"36081083800","tract","C",6
"11065",2013,"36081084000","tract","A",4
"11066",2013,"36081084000","tract","B",37
"11067",2013,"36081084000","tract","C",28
"11068",2013,"36081084500","tract","A",3
"11069",2013,"36081084500","tract","B",32
"11070",2013,"36081084500","tract","C",3
"11071",2013,"36081084601","tract","B",3
"11072",2013,"36081084601","tract","C",2
"11073",2013,"36081084900","tract","A",58
"11074",2013,"36081084900","tract","B",168
"11075",2013,"36081084900","tract","C",80
"11076",2013,"36081085300","tract","A",13
"11077",2013,"36081085300","tract","B",54
"11078",2013,"36081085300","tract","C",20
"11079",2013,"36081085500","tract","A",18
"11080",2013,"36081085500","tract","B",54
"11081",2013,"36081085500","tract","C",12
"11082",2013,"36081085700","tract","A",23
"11083",2013,"36081085700","tract","B",116
"11084",2013,"36081085700","tract","C",19
"11085",2013,"36081085900","tract","A",30
"11086",2013,"36081085900","tract","B",71
"11087",2013,"36081085900","tract","C",13
"11088",2013,"36081086100","tract","A",1
"11089",2013,"36081086100","tract","B",6
"11090",2013,"36081086300","tract","A",18
"11091",2013,"36081086300","tract","B",75
"11092",2013,"36081086300","tract","C",15
"11093",2013,"36081086400","tract","A",2
"11094",2013,"36081086400","tract","B",17
"11095",2013,"36081086400","tract","C",9
"11096",2013,"36081086500","tract","A",3
"11097",2013,"36081086500","tract","B",22
"11098",2013,"36081086500","tract","C",6
"11099",2013,"36081086900","tract","B",6
"11100",2013,"36081086900","tract","C",1
"11101",2013,"36081087100","tract","A",3
"11102",2013,"36081087100","tract","B",21
"11103",2013,"36081087100","tract","C",10
"11104",2013,"36081088400","tract","A",6
"11105",2013,"36081088400","tract","B",53
"11106",2013,"36081088400","tract","C",21
"11107",2013,"36081088901","tract","A",5
"11108",2013,"36081088901","tract","B",27
"11109",2013,"36081088901","tract","C",1
"11110",2013,"36081089200","tract","B",7
"11111",2013,"36081089200","tract","C",5
"11112",2013,"36081090700","tract","C",1
"11113",2013,"36081091601","tract","A",8
"11114",2013,"36081091601","tract","B",25
"11115",2013,"36081091601","tract","C",8
"11116",2013,"36081091900","tract","A",7
"11117",2013,"36081091900","tract","B",16
"11118",2013,"36081091900","tract","C",6
"11119",2013,"36081092200","tract","A",3
"11120",2013,"36081092200","tract","B",4
"11121",2013,"36081092200","tract","C",3
"11122",2013,"36081092500","tract","A",7
"11123",2013,"36081092500","tract","B",29
"11124",2013,"36081092500","tract","C",12
"11125",2013,"36081092800","tract","B",5
"11126",2013,"36081092800","tract","C",3
"11127",2013,"36081092900","tract","A",6
"11128",2013,"36081092900","tract","B",58
"11129",2013,"36081092900","tract","C",16
"11130",2013,"36081093401","tract","B",4
"11131",2013,"36081093401","tract","C",4
"11132",2013,"36081093402","tract","A",41
"11133",2013,"36081093402","tract","B",83
"11134",2013,"36081093402","tract","C",12
"11135",2013,"36081093800","tract","A",9
"11136",2013,"36081093800","tract","B",49
"11137",2013,"36081093800","tract","C",23
"11138",2013,"36081093900","tract","A",4
"11139",2013,"36081093900","tract","B",12
"11140",2013,"36081093900","tract","C",1
"11141",2013,"36081094201","tract","A",19
"11142",2013,"36081094201","tract","B",74
"11143",2013,"36081094201","tract","C",20
"11144",2013,"36081094202","tract","A",11
"11145",2013,"36081094202","tract","B",47
"11146",2013,"36081094202","tract","C",28
"11147",2013,"36081094203","tract","A",20
"11148",2013,"36081094203","tract","B",40
"11149",2013,"36081094203","tract","C",12
"11150",2013,"36081094500","tract","A",1
"11151",2013,"36081094500","tract","B",11
"11152",2013,"36081094700","tract","A",2
"11153",2013,"36081094700","tract","B",9
"11154",2013,"36081094700","tract","C",5
"11155",2013,"36081095400","tract","A",23
"11156",2013,"36081095400","tract","B",94
"11157",2013,"36081095400","tract","C",51
"11158",2013,"36081096400","tract","A",16
"11159",2013,"36081096400","tract","B",62
"11160",2013,"36081096400","tract","C",48
"11161",2013,"36081097202","tract","A",34
"11162",2013,"36081097202","tract","B",82
"11163",2013,"36081097202","tract","C",18
"11164",2013,"36081097203","tract","B",15
"11165",2013,"36081097204","tract","A",14
"11166",2013,"36081097204","tract","B",41
"11167",2013,"36081097204","tract","C",20
"11168",2013,"36081097300","tract","B",4
"11169",2013,"36081098100","tract","B",12
"11170",2013,"36081098100","tract","C",4
"11171",2013,"36081098700","tract","B",2
"11172",2013,"36081099100","tract","B",1
"11173",2013,"36081099200","tract","A",22
"11174",2013,"36081099200","tract","B",122
"11175",2013,"36081099200","tract","C",73
"11176",2013,"36081099703","tract","A",5
"11177",2013,"36081099703","tract","B",30
